uid,gender,status,statusUpdatedAt,statusPrevious,age,areaCode,state,recurrence,activation date,end portability date,current package
mIweeevE3CcvRv2zWgfMMlJCaU83,feminino,active,3/7/2021,processingSubscription,29,12,SP,weekly,8/30/2020,9/3/2020,customPackage
mKF0qwkWriSU20lUqDDo6vCHEYs1,masculino,canceled,12/18/2020,cancelRequested,32,11,SP,weekly,6/17/2020,,customPackage
mKg2b5OiTAVuoDierc3EhycWNlO2,masculino,active,2/28/2021,processingSubscription,31,11,SP,monthly,11/27/2020,,madePackage-0
mLi3iwVsnQacUWAlxaOCTk466hz2,masculino,paused,12/16/2020,active,22,61,DF,weekly,12/9/2020,,customPackage
mMzZJ9YT5obtJtVUWKn9faKMenv2,feminino,active,3/7/2021,processingSubscription,22,16,SP,weekly,1/3/2021,1/7/2021,customPackage
mN5BT0DB57RnqQNedh92RnSH8dz1,feminino,active,2/9/2021,processingSubscription,20,19,SP,monthly,11/26/2020,,customPackage
mO4Nsd27xLMqDyd8Ny5FkbpBj722,masculino,active,2/10/2021,processingSubscription,58,16,SP,monthly,11/10/2020,,customPackage
mP4TwXkdUbRgmP13ZxwU3SvfR8l2,masculino,cancelRequested,3/6/2021,active,32,32,MG,monthly,2/2/2021,2/5/2021,customPackage
mPJu1r3vkAUzQ7V9YllaKmAyKLC2,masculino,canceled,12/18/2020,cancelRequested,27,11,SP,weekly,8/31/2020,,customPackage
mPMu4uAPdROds7rUo8zv6NZsU3C2,masculino,active,2/11/2021,processingSubscription,30,11,SP,monthly,12/11/2020,2/20/2021,customPackage
mPj2rw4gcKXfys9HBJqXJQeXZix2,masculino,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,7/29/2020,,customPackage
mPjjSsf3CDVecaVYkZup6NO3bkX2,masculino,active,3/2/2021,processingSubscription,23,11,SP,monthly,11/11/2020,11/14/2020,customPackage
mQFh9RrL3weO6GWVOOikzrxfdmj1,masculino,active,2/9/2021,activationComplete,23,11,SP,monthly,2/9/2021,,customPackage
mQKEJD8f2oN4hhwNDyeVCsk4JQL2,masculino,active,3/4/2021,processingSubscription,27,11,SP,weekly,10/22/2020,10/27/2020,customPackage
mQi7NhPXyoayzQE8pURnZaBUvRp2,masculino,active,3/8/2021,processingSubscription,24,11,SP,weekly,4/17/2020,,customPackage
mQtLXhdqU7aTT1eYwJysb5hldk83,masculino,active,2/26/2021,paused,28,14,SP,monthly,12/21/2020,,madePackage-0
mQvCurgemVVLS2HEfgR8kjpkfsM2,masculino,active,2/13/2021,processingSubscription,32,17,SP,monthly,9/23/2020,9/28/2020,customPackage
mR8T6lorXngSUmIM2SFsEpvTg7R2,masculino,canceled,2/21/2021,cancelRequested,35,14,SP,weekly,10/30/2020,,customPackage
mRxgF04cgyWTAlWRaRI06hJoai72,masculino,active,2/20/2021,processingSubscription,48,62,GO,monthly,11/20/2020,,customPackage
mSbPJzcKp7f7Bw9GEKduJaslxW92,masculino,active,2/21/2021,processingSubscription,27,11,SP,monthly,8/26/2020,8/31/2020,customPackage
mT6Lu4Jh6jO8jTXh1POERPq4cBr1,prefiro não dizer,paused,12/27/2020,paymentFailedSubscription,24,11,SP,weekly,7/28/2020,,customPackage
mTLBStIL5oboC34bOfiTtgZSUm33,masculino,cancelRequested,2/22/2021,paused,34,16,SP,weekly,8/1/2020,,customPackage
mTdu8TLxUiXxFc7AuZp5YoPriR12,feminino,active,3/3/2021,processingSubscription,23,11,SP,monthly,12/3/2020,12/8/2020,customPackage
mTgYQLdio7QXUQdpgsYafAXUJ2x1,feminino,active,2/18/2021,processingSubscription,50,18,SP,monthly,11/18/2020,11/21/2020,customPackage
mUtB5S9ffCgkc6PGDQMjrCoFtgv1,masculino,active,3/2/2021,processingSubscription,28,16,SP,monthly,2/2/2021,,customPackage
mVCrvqIPo2ckK7967SxCdKf17853,feminino,active,3/2/2021,processingSubscription,30,13,SP,monthly,2/1/2021,,customPackage
mVi7RAvTqTRzW1v6B6i8vXmP8bl2,feminino,canceled,12/18/2020,cancelRequested,35,11,SP,weekly,10/28/2020,10/31/2020,customPackage
mWW6QuUdVSecp5tG3l176QYXyr73,masculino,paused,12/25/2020,paymentFailedSubscription,18,11,SP,weekly,12/1/2020,,customPackage
mXH5piIbDgVOO1S1cMvUeU2Utuc2,feminino,paused,12/10/2020,paymentFailedSubscription,47,11,SP,weekly,11/12/2020,,customPackage
mY2BmboidUdn2ZwwJBTVoXzDtsF2,masculino,active,2/12/2021,activationComplete,24,43,PR,monthly,2/12/2021,2/19/2021,customPackage
mYFRNbToNPZgMoKhRZNFcVWrsEl1,masculino,paused,2/7/2021,paymentFailedSubscription,19,17,SP,monthly,1/4/2021,,customPackage
mZdFu7RExVhckKkL2DpNubNuf2I3,feminino,active,2/24/2021,paused,37,19,SP,monthly,1/14/2021,,customPackage
ma2VBOMBNRShhGeWPvhvWTJGswo1,feminino,active,2/28/2021,processingSubscription,25,11,SP,monthly,12/30/2020,1/6/2021,customPackage
maifqd823hPDeJXQkvQLs9ARv6x1,masculino,cancelRequested,3/5/2021,paused,22,18,SP,weekly,11/6/2020,,customPackage
mbLrgQW47OU0tnQoBp4oN5Jvagh2,masculino,canceled,2/17/2021,cancelRequested,55,19,SP,monthly,1/6/2021,1/9/2021,customPackage
mbg4nXhjQUM3gHq0AVAXqUNa0WJ3,masculino,active,3/3/2021,processingSubscription,22,11,SP,weekly,8/26/2020,,customPackage
mbwodfPVO7WR9assU6jxY2g7FFj2,masculino,active,2/19/2021,processingSubscription,61,12,SP,monthly,12/19/2020,12/23/2020,customPackage
mcJbYPgK1caSIH9OWv0QYJ004z22,masculino,canceled,2/23/2021,cancelRequested,23,11,SP,weekly,8/26/2020,,customPackage
md4dW7SBKdT0jJOAwtUxQywf3uH3,masculino,active,2/17/2021,activationComplete,35,13,SP,monthly,2/17/2021,,customPackage
mdN7CmnZDARX3xfQXoHR1ymcq5U2,feminino,active,3/3/2021,processingSubscription,47,16,SP,weekly,9/16/2020,9/21/2020,customPackage
mdxABI6q8gfrRzjXcKumby0MzuZ2,masculino,canceled,12/18/2020,cancelRequested,29,17,SP,weekly,7/28/2020,,customPackage
mfuS99tMGrMZp8XKLA1Jj3ibyvm1,feminino,paused,12/22/2020,active,20,17,SP,weekly,11/24/2020,,customPackage
mgDpjEcvg4VqdMpMH6ZinN0kIbD3,masculino,paused,3/5/2021,active,22,62,GO,weekly,2/19/2021,,customPackage
mgjZiHRuEBPQ7GX1q95mCv0cty23,masculino,active,3/3/2021,processingSubscription,34,11,SP,weekly,10/3/2020,,customPackage
mhMZEDAH61TJiJBwV940x2SKvpq1,masculino,cancelRequested,3/3/2021,paused,22,18,SP,weekly,7/24/2020,7/27/2020,customPackage
mhbuyOyfXHVMrRsWr1Wl5VjvhWo1,masculino,canceled,12/24/2020,cancelRequested,28,16,SP,weekly,11/27/2020,,customPackage
mjOgS0E7WVfOpDnpztDcJc2NEFp2,feminino,active,3/2/2021,processingSubscription,37,11,SP,weekly,9/29/2020,,customPackage
mjhOvv0Yg1bz7FMe7DhGJEhwv1I3,masculino,active,2/27/2021,activationComplete,28,31,MG,monthly,2/27/2021,3/3/2021,madePackage-1
mk0urGj9bGYyLqkIMsTrflOawRk2,masculino,canceled,12/31/2020,cancelRequested,23,12,SP,weekly,9/1/2020,9/9/2020,customPackage
mkbcydY9xvenImQQa5ZMBSs9tT52,feminino,active,3/8/2021,processingSubscription,27,11,SP,monthly,12/1/2020,12/5/2020,customPackage
mo66qgptRNYMJ46jBmBWMdMvrEb2,masculino,canceled,2/16/2021,cancelRequested,26,12,SP,weekly,10/20/2020,,customPackage
moT4A6lurKQ2MFVIIz8SC6eO0rS2,masculino,paymentFailedSubscription,3/6/2021,active,22,19,SP,monthly,11/11/2020,11/14/2020,customPackage
moe7IwmThlXmW1Vv3Ot2OYGqpZf1,masculino,paused,12/15/2020,active,23,11,SP,weekly,8/3/2020,,customPackage
moyjSCNK4SXYwOqcsn75VvY7S5u2,feminino,cancelRequested,2/24/2021,paused,19,14,SP,monthly,10/25/2020,10/29/2020,customPackage
mppIM2hfpFMkA85Gxm90K9vrCGL2,masculino,canceled,2/28/2021,cancelRequested,25,11,SP,weekly,11/6/2020,,customPackage
mr9EBEvvdiW68mNOAY4IRlHkMP12,masculino,paused,1/14/2021,paymentFailedSubscription,55,15,SP,monthly,10/4/2020,10/16/2020,customPackage
mstiFUPnSfhZfvtfwJWwJMKImsj2,masculino,active,2/14/2021,activationComplete,29,21,RJ,monthly,2/14/2021,2/19/2021,madePackage-1
mt6qsRJxpGXSur8ZRmBuBqfUgY53,feminino,active,2/13/2021,processingSubscription,31,19,SP,monthly,11/6/2020,11/11/2020,customPackage
mtR5FGOHlgUtrrwwYzOgWIkoMZ72,masculino,active,3/5/2021,processingSubscription,28,11,SP,weekly,7/31/2020,,customPackage
mu0KRSFHoTdNvhiRGOgyI29dmYi1,masculino,active,2/19/2021,paused,28,62,GO,monthly,11/26/2020,,customPackage
mugwhk6fGWRk4z4wGfCbU8TLyr63,feminino,active,2/11/2021,activationComplete,18,19,SP,monthly,2/11/2021,2/12/2021,customPackage
mvixQ2ixuqMj4DYxkSwRHCXHocM2,masculino,active,3/5/2021,processingSubscription,24,11,SP,monthly,1/5/2021,1/8/2021,customPackage
mw3fCB9kfrVuaOzBOAbSjfKLGM32,feminino,paymentFailedSubscription,3/8/2021,active,60,11,SP,monthly,1/8/2021,,customPackage
mwrEuR5dy3Wjez2yMB6KsDNK8IO2,masculino,cancelRequested,2/24/2021,paused,26,16,SP,weekly,11/16/2020,,customPackage
mxlthBlOZPPD1Bl3geQ6ILHEWj53,masculino,active,3/5/2021,processingSubscription,24,16,SP,weekly,7/31/2020,8/5/2020,customPackage
n3KB34ftwhhUfkHG6bCUbuXxLXf2,masculino,active,3/3/2021,processingSubscription,24,62,GO,monthly,11/3/2020,11/6/2020,customPackage
n3hYsNfEpiYJZSjfCZSW5KtkM9F2,feminino,active,2/9/2021,activationComplete,50,16,SP,monthly,2/9/2021,2/13/2021,customPackage
n3xKgNVPSJOAaByO6SpuYTwAiBq1,masculino,active,3/4/2021,processingSubscription,25,16,SP,weekly,9/24/2020,,customPackage
n4LcC8yoU0ZUWV6SQ62oO11eli63,masculino,active,2/12/2021,activationComplete,30,11,SP,monthly,2/12/2021,,customPackage
n4XqXrliiWe7oUw1RgIb4z31Nu63,masculino,paused,2/13/2021,canceled,23,62,GO,monthly,11/13/2020,11/18/2020,customPackage
n5DWnJfgQTablvmqonkHkZlsON02,masculino,active,2/25/2021,processingSubscription,37,19,SP,monthly,1/25/2021,,customPackage
n5yaOXN6waTWTtTg9Ev0gb6GgjP2,masculino,active,2/14/2021,processingSubscription,57,19,SP,monthly,9/14/2020,9/18/2020,customPackage
n6M0c9dVe2bTeDwaHxwFFAmMbt42,feminino,active,2/19/2021,processingSubscription,23,17,SP,monthly,1/18/2021,,customPackage
n7RkYEekTjZhLrxbx9GX0aDHhX93,masculino,active,2/27/2021,processingSubscription,21,11,SP,monthly,10/27/2020,,customPackage
n8oGh7OAhxgqpm8T1SGSTwdWgvo1,feminino,active,3/7/2021,processingSubscription,31,15,SP,weekly,11/15/2020,,customPackage
n97gG64ZPvOIyaNAMhCrGCTeNV03,masculino,active,2/28/2021,processingSubscription,29,22,RJ,monthly,1/28/2021,2/2/2021,customPackage
nB0BW3LICTg6LDQXcgLSGjU1w3g1,feminino,active,2/28/2021,processingSubscription,30,11,SP,monthly,10/16/2020,10/21/2020,customPackage
nBNEL7fSyWcYNxmYuU8VMz6aleJ2,masculino,active,2/22/2021,processingSubscription,35,44,PR,monthly,1/22/2021,1/27/2021,customPackage
nBXDNMo4V7hN0bdU91YAHdqLNIw1,masculino,canceled,12/18/2020,cancelRequested,39,11,SP,weekly,8/28/2020,,customPackage
nBipFRHpEZfaqqCH3UBA0Gw2xfS2,masculino,active,3/5/2021,processingSubscription,29,34,MG,monthly,2/4/2021,3/3/2021,customPackage
nBpnkwgMTUawiTa6TMZe3701k8n1,masculino,active,3/7/2021,processingSubscription,24,11,SP,weekly,10/17/2020,10/21/2020,customPackage
nC2pc7AumJOWU3NmyZoMkTotw0l2,masculino,active,2/17/2021,processingSubscription,27,12,SP,monthly,8/28/2020,12/18/2020,customPackage
nCgH5Bm4RMMxls68o45eSd56FYs2,feminino,paused,12/20/2020,paymentFailedSubscription,31,11,SP,weekly,12/3/2020,,customPackage
nDPAyPRwKyP4eKyqffRCHkk2b893,feminino,active,3/7/2021,processingSubscription,31,11,SP,monthly,11/6/2020,11/11/2020,customPackage
nDahW2YLtURqUIg6O1fQn8iLZgn2,feminino,active,3/5/2021,activationComplete,21,43,PR,monthly,3/5/2021,,madePackage-1
nDtOoWruCCYJwghS749CYdHFGac2,masculino,active,2/21/2021,processingSubscription,20,11,SP,monthly,11/22/2020,12/16/2020,customPackage
nEVaLN6uCUNewSbQLt8xFLPjvkE3,masculino,paused,12/10/2020,paymentFailedSubscription,24,11,SP,weekly,11/9/2020,,customPackage
nEhq1EkJv8fVg8Vb7z00pyNUrIP2,masculino,paused,3/7/2021,active,30,62,GO,weekly,11/24/2020,,customPackage
nFYDqbgZRqZO5Hk8RolFHIEtzI72,masculino,canceled,12/18/2020,cancelRequested,20,11,SP,weekly,7/29/2020,,customPackage
nH5TNaOgtDgAenWkQLsSbYekwvo2,não binário,active,3/3/2021,processingSubscription,25,16,SP,monthly,12/30/2020,1/6/2021,customPackage
nHndzTtEY2XDbmLE94BtHqJA7Kr2,masculino,paused,1/19/2021,paymentFailedSubscription,26,64,GO,monthly,12/17/2020,,customPackage
nJVvvXLnDHc0qDJplhyxVfjT3pi1,masculino,active,2/23/2021,processingSubscription,34,11,SP,monthly,10/23/2020,11/13/2020,customPackage
nJdiRZDuYPc8Eot4YxWHsdOfwv52,masculino,canceled,1/26/2021,cancelRequested,21,11,SP,weekly,9/15/2020,,customPackage
nLPtIeWTADPLhjysshOuBBXk4qr1,masculino,paused,3/5/2021,canceled,25,24,RJ,monthly,2/5/2021,,customPackage
nLpOWkw5IcShAxEvPidOPvqjBch2,masculino,active,2/9/2021,activationComplete,23,11,SP,monthly,2/9/2021,,customPackage
nLzAkXXxDQdwBASaiwLulEFKHmB2,masculino,active,2/28/2021,processingSubscription,28,16,SP,monthly,9/2/2020,,customPackage
nMu5lU5xrnbmRJhakFdSzafP5fZ2,masculino,active,3/7/2021,processingSubscription,25,11,SP,monthly,9/9/2020,9/14/2020,customPackage
nNtVXd8WSRNCxhnmXiefGQRAIu93,masculino,active,2/23/2021,processingSubscription,56,12,SP,monthly,2/16/2021,,customPackage
nO7Q8sBdRkXWtkPkcxx6G2FakT82,masculino,paused,2/7/2021,canceled,33,11,SP,monthly,1/7/2021,,customPackage
nOZ5iTinb1YYiX3w56KfbTyZYDP2,masculino,active,3/2/2021,processingSubscription,22,11,SP,weekly,7/28/2020,,customPackage
nOiH1XBr0CSIM5jFI2VXgrBZNz02,masculino,active,3/8/2021,processingSubscription,24,11,SP,weekly,8/21/2020,,customPackage
nPhcW3xirxMgvQugy8SNhF3JfuW2,prefiro não dizer,paused,12/27/2020,paymentFailedSubscription,24,11,SP,weekly,7/29/2020,,customPackage
nS9H3pnYIfUUwEixJuRaQv0nd452,masculino,active,3/3/2021,processingSubscription,22,11,SP,weekly,11/11/2020,,customPackage
nTHxYLj0eqMLhioUv4BbEYw6pUC2,feminino,active,2/17/2021,processingSubscription,25,11,SP,monthly,11/17/2020,,customPackage
nTxIwK8k0gf7ceMTduB6V96aj0K2,feminino,paused,2/26/2021,paymentFailedSubscription,19,62,GO,monthly,1/23/2021,,madePackage-3
nU2k5DtXMBOvGJveBUITQSkpJXJ2,masculino,active,3/8/2021,processingSubscription,18,11,SP,monthly,11/8/2020,11/11/2020,customPackage
nVZ9vyWtmraAUuUB2oo0TG9mTFX2,masculino,paused,1/3/2021,active,20,61,DF,weekly,12/27/2020,,customPackage
nWCzH3bMDufcAeU3ZJSy2GEZFFZ2,masculino,active,2/22/2021,activationComplete,29,21,RJ,monthly,2/22/2021,3/3/2021,customPackage
nXDSmnJTrEdpk3ujkkiGzWnqGYw1,masculino,canceled,2/9/2021,cancelRequested,21,11,SP,weekly,4/17/2020,,customPackage
nXDxVFW3IRQCX6KOKjQWYlTasdk1,masculino,active,3/4/2021,processingSubscription,23,16,SP,weekly,10/12/2020,,customPackage
nYdaD21UpfWENCDrusxCthc1yG03,masculino,active,3/1/2021,activationComplete,21,11,SP,monthly,3/1/2021,3/5/2021,madePackage-0
nYddl66Tb3OSTRuDyZ5dBkJ1Ml73,masculino,paused,1/16/2021,active,19,19,SP,monthly,12/17/2020,,customPackage
nYvPfNm0B2O7eJhl9yvju5WU0ap1,feminino,active,2/19/2021,activationComplete,46,12,SP,monthly,2/19/2021,,customPackage
na3lWTVQ5HfHWsqrQCrQer35wZh1,masculino,active,3/3/2021,processingSubscription,12,11,SP,weekly,2/24/2021,,customPackage
na6aN667LGVixkAuEG6ciHhkCq33,feminino,canceled,12/18/2020,cancelRequested,31,11,SP,weekly,7/9/2020,,customPackage
nafYPGjCRuholo0ikuPZrKrCphl2,masculino,cancelRequested,2/24/2021,paused,33,11,SP,weekly,11/11/2020,,customPackage
nai369gYxzMgoAHUG9yaLAOco063,feminino,active,3/2/2021,processingSubscription,33,16,SP,monthly,12/2/2020,,customPackage
nbB1sB8OK8Sm967B9IkWQkKdeVd2,feminino,active,2/26/2021,processingSubscription,48,16,SP,monthly,1/26/2021,,customPackage
nbb3XY6WPMV3y80zVSIJ39N8WUg2,feminino,canceled,12/18/2020,cancelRequested,36,19,SP,weekly,7/27/2020,,customPackage
ncdHgSrgKIT3vryeYdKNdMkTLuA3,prefiro não dizer,canceled,12/18/2020,cancelRequested,24,11,SP,weekly,7/6/2020,,customPackage
ncf2cnlWg3fJ0UgrYJS92jzMUsV2,masculino,canceled,2/7/2021,cancelRequested,26,11,SP,weekly,10/3/2020,10/9/2020,customPackage
nd1AEPLEUaWS5NkTUEcUoZoyyLg1,masculino,paused,1/13/2021,paymentFailedSubscription,25,19,SP,monthly,11/10/2020,,customPackage
nd7f00c1xJQmidMVePTybB0BQep2,masculino,active,3/5/2021,processingSubscription,28,11,SP,monthly,6/20/2020,,customPackage
ndNYkP3OSAOE10yvFCUMLXpd3jg1,masculino,active,3/4/2021,processingSubscription,21,11,SP,monthly,12/4/2020,12/9/2020,customPackage
neFmwOj4KSNh1CyWUfVwCynUY8F2,prefiro não dizer,active,3/3/2021,processingSubscription,27,13,SP,weekly,10/7/2020,,customPackage
nf3hgUT6VjPtg3iBPpGMLsNdxcs1,masculino,active,3/3/2021,cancelRequested,20,62,GO,monthly,11/19/2020,11/24/2020,customPackage
nf5PugplsygxOXu8w3rOXWZOHMF2,não binário,active,2/24/2021,processingSubscription,21,11,SP,monthly,11/24/2020,,customPackage
nfmUff16mzZmMw97RxzTni43fp52,masculino,canceled,12/18/2020,cancelRequested,26,11,SP,weekly,4/7/2020,,customPackage
ngIRDlTGCXctu3QIMbsivOFZ3jv1,masculino,active,2/12/2021,processingSubscription,24,11,SP,monthly,7/3/2020,7/9/2020,madePackage-1
ngM6Zl7wgdSHR8Jch2HjRpJXbMl1,masculino,active,3/2/2021,processingSubscription,21,11,SP,monthly,6/22/2020,,customPackage
ngeERVsutzWVD2HYF8YiAKB8Guo2,masculino,active,2/24/2021,processingSubscription,35,19,SP,monthly,7/30/2020,8/15/2020,customPackage
nhCF3f75LIVhsh1Mz3lB83PJzTg2,feminino,active,2/12/2021,processingSubscription,19,19,SP,monthly,12/5/2020,,customPackage
nhi780PohUVAWnCaMxPMVCTET473,masculino,paused,1/9/2021,paymentFailedSubscription,29,14,SP,weekly,12/30/2020,,customPackage
nhj0RflcisbJs1MD1oapWuv9fwE2,masculino,active,2/10/2021,processingSubscription,22,11,SP,monthly,7/22/2020,7/29/2020,customPackage
nhwnJH9FCuW4ms0pXabIIEJLyqF3,masculino,active,2/20/2021,processingSubscription,28,12,SP,monthly,1/21/2021,,madePackage-1
niJvV9oMwJXhGsrWi76pZxbWjaJ3,masculino,cancelRequested,2/27/2021,active,23,19,SP,monthly,7/30/2020,,customPackage
njKEu6YRLKPEfnbRU0PBedsBkYA3,masculino,cancelRequested,2/26/2021,active,64,31,MG,monthly,2/1/2021,2/4/2021,madePackage-0
njvc0OlFGgNqCYkmNt6D9i4cOhb2,masculino,active,3/3/2021,processingSubscription,19,11,SP,weekly,8/21/2020,12/23/2020,customPackage
nkkU6Iz8BXWFh3x5tQNPDulzDvT2,masculino,paused,1/28/2021,canceled,22,11,SP,weekly,8/9/2020,,customPackage
nlhSMSWiilSeL9hrbKFI3fBkwRd2,masculino,active,3/7/2021,processingSubscription,20,11,SP,weekly,7/30/2020,,customPackage
nmyNtMphXdY2QcRC5ZFdh55cvJ03,masculino,paymentFailedSubscription,3/8/2021,active,30,11,SP,monthly,10/23/2020,,customPackage
nmybM6QgOKROMa7B4tVaR83Z1q02,feminino,paused,2/23/2021,paymentFailedSubscription,32,13,SP,monthly,1/20/2021,,customPackage
nnm1kTJZHfVh0J89DphPZnyGRvj1,masculino,active,2/16/2021,activationComplete,24,11,SP,monthly,2/16/2021,2/20/2021,customPackage
nojXxvGsYeeb02lLg9mh4Qfm9OJ3,masculino,active,3/3/2021,processingSubscription,27,11,SP,weekly,4/2/2020,3/6/2021,customPackage
nr8VYCj1JiQD1RkOnqBPkLaSrR42,masculino,canceled,12/18/2020,cancelRequested,32,11,SP,weekly,8/3/2020,,customPackage
nrn2bGXHFEWaRhSTjkuJLfVkaaE3,prefiro não dizer,active,3/3/2021,processingSubscription,26,62,GO,weekly,11/4/2020,11/7/2020,customPackage
nsNQTkSqneR4hT6bJtalyrSglnQ2,masculino,active,3/2/2021,processingSubscription,21,11,SP,monthly,10/27/2020,10/30/2020,customPackage
nsyYeMOGThPDtHaALg8hYgPbXQy2,masculino,canceled,12/18/2020,cancelRequested,30,19,SP,weekly,8/16/2020,,customPackage
ntWrJVZNiLgUUbB9p2s6EaUBsHH2,feminino,active,2/20/2021,processingSubscription,24,11,SP,monthly,1/20/2021,,customPackage
ntzA8IdbbBYZ5shBrY2KtoFEFFe2,masculino,active,2/26/2021,processingSubscription,20,11,SP,monthly,9/1/2020,,customPackage
nu408Im2eXSKPvhkAElUIMQWCO23,masculino,active,2/28/2021,processingSubscription,19,11,SP,monthly,10/15/2020,10/20/2020,customPackage
nu4HpQE8TydhNiplqKY58sj8i5y1,masculino,paused,2/15/2021,paymentFailedSubscription,31,34,MG,weekly,1/22/2021,,customPackage
nu4xVKROvPTRdL9ZQIx05Q9iLPD3,masculino,canceled,2/26/2021,cancelRequested,28,15,SP,weekly,10/16/2020,,customPackage
nu6v1FKZGXgZnnvPMNlu3IDy7iG2,masculino,active,3/7/2021,processingSubscription,24,11,SP,weekly,9/2/2020,,customPackage
nuBu5OZrjnPezF6X9cOjb9ZLAFE3,feminino,active,2/12/2021,processingSubscription,50,19,SP,monthly,7/24/2020,7/29/2020,madePackage-2
nusTr1hScaVUKgQpwQOsC01OYVH2,feminino,active,3/8/2021,processingSubscription,26,11,SP,weekly,9/17/2020,9/23/2020,customPackage
nvOwGw9nvNWNVrBmjcsitC9qiy63,masculino,active,2/9/2021,processingSubscription,24,61,GO,monthly,11/9/2020,2/12/2021,customPackage
nvh66jMpbZVNYg3ANJ1VjBTxQDr1,masculino,cancelRequested,2/24/2021,paused,23,11,SP,weekly,10/30/2020,11/5/2020,customPackage
nw9SNFeeYQNhdWVZZ9uXjeIDrcG3,masculino,active,3/4/2021,processingSubscription,26,11,SP,weekly,8/6/2020,,customPackage
nxR6W10R1WRuqtBjTs9U7MyWi9k1,masculino,active,3/7/2021,processingSubscription,32,11,SP,monthly,12/7/2020,12/10/2020,customPackage
nxTy8JE4IvUWIqCX9SLu4VlAyoG3,masculino,active,3/3/2021,activationComplete,68,11,SP,monthly,3/3/2021,3/6/2021,customPackage
nxwNx7SbrJXynWL5OfxfkycqtfW2,masculino,active,3/4/2021,processingSubscription,37,11,SP,weekly,1/21/2021,,customPackage
nyCQojBSokh6lB1GqY7iPABg1jG2,masculino,active,2/28/2021,processingSubscription,25,11,SP,monthly,8/29/2020,,madePackage-1
nyGqCCM2xdWHveMArkzKS7DQ46z2,feminino,active,2/15/2021,processingSubscription,32,19,SP,monthly,10/15/2020,11/6/2020,customPackage
nyPd9qsKD9e3ywNcrM7B77YHUdm2,masculino,canceled,12/18/2020,cancelRequested,19,12,SP,weekly,8/20/2020,,customPackage
nyaAVPsztuMQKtrwap6yvY8WGc83,masculino,active,3/2/2021,processingSubscription,28,19,SP,weekly,8/11/2020,8/14/2020,customPackage
nz5KR7dcLsYMiG5ooMOZ9HXHDM93,masculino,cancelRequested,3/5/2021,active,25,42,PR,monthly,2/17/2021,,customPackage
nzAzEByIOsWAEcOYFoIHONtnQ7S2,masculino,active,3/4/2021,processingSubscription,26,16,SP,weekly,7/30/2020,,customPackage
nzkMw24s6RhnApQynmiIAIjyFEA3,masculino,active,3/3/2021,processingSubscription,23,11,SP,monthly,11/3/2020,11/6/2020,customPackage
o1LHyty8mfbmjsCZBCZMuimODWu2,masculino,active,2/14/2021,paused,18,11,SP,monthly,12/5/2020,,customPackage
o2ZTTiaY6UYPh2n0ehTEqHGn3562,masculino,canceled,1/12/2021,cancelRequested,18,11,SP,weekly,7/28/2020,8/1/2020,customPackage
o325tZ0hycRGVOBaHh5QzLRaTV03,feminino,active,2/19/2021,processingSubscription,88,11,SP,monthly,12/18/2020,,customPackage
o3CEOeRLHEPv1FhUPshhGuY0fQa2,masculino,active,3/5/2021,processingSubscription,19,11,SP,monthly,2/5/2021,,madePackage-0
o3GIForC4ANpvztLqPPwGKsaWyj1,masculino,paused,2/23/2021,active,19,17,SP,weekly,10/27/2020,,customPackage
o3j173EbtdPszoQtd7X4uFcKJm13,masculino,paused,2/25/2021,active,26,62,GO,monthly,11/25/2020,,customPackage
o4GMkutyOCOtxvWQzpNpduBq7ZZ2,masculino,canceled,3/4/2021,cancelRequested,34,11,SP,monthly,2/9/2021,,customPackage
o6ATB0EyJhNoSxhrZb1iMePq8eF3,masculino,active,3/4/2021,activationComplete,23,19,SP,weekly,3/4/2021,,customPackage
o6WXbNQgkqTr4qxq1tubcRjSAs32,feminino,active,3/2/2021,processingSubscription,25,16,SP,weekly,9/22/2020,9/28/2020,customPackage
o6mXbeI47aaw7E1fxVmWEBMRWFx2,feminino,active,2/12/2021,processingSubscription,54,15,SP,monthly,10/5/2020,10/16/2020,customPackage
o742BNRNBOdacXkuiSn2EAsrhP03,masculino,active,3/6/2021,processingSubscription,21,11,SP,weekly,8/25/2020,8/28/2020,customPackage
o7TBD238E4RL65AWIk44rlwtZKe2,masculino,active,2/12/2021,activationComplete,32,15,SP,monthly,2/12/2021,2/19/2021,customPackage
o84iIv5N9SRnbpbGsoFcNaqZn5V2,masculino,canceled,1/19/2021,cancelRequested,25,17,SP,weekly,12/8/2020,,customPackage
o8TCppX8jZenM9gTIwwKYJsKUyv1,masculino,paused,2/24/2021,paymentFailedSubscription,20,15,SP,weekly,10/17/2020,,customPackage
o8kKWokiCTPZk8TWoBaaWhoatKI3,feminino,active,2/15/2021,activationComplete,23,11,SP,monthly,2/15/2021,,madePackage-1
o9Ha93ZviSWRDOwq6rFemBWMiZW2,feminino,active,3/7/2021,processingSubscription,28,11,SP,weekly,7/30/2020,2/26/2021,customPackage
o9j5tkSaZ4Os3Hfc06G9lnU4UEY2,feminino,canceled,12/18/2020,cancelRequested,35,11,SP,weekly,11/17/2020,,customPackage
